Intensity,X,Z,ImageIndex
2796.9075,15.606567,31.158585,11
1384.2313,6.2818575,33.076782,11
1395.9861,12.288216,33.334679,11
1230.359,47.69157,40.455956,11
1324.7273,53.200428,40.27338,11
1642.6228,5.2542377,41.266376,11
1755.879,30.575613,41.353062,11
1139.8324,61.580063,41.70594,11
1914.4155,55.188885,42.882847,11
1214.3519,33.99123,44.302868,11
1984.415,6.7065492,44.657761,11
1436.9926,63.183586,48.220734,11
2647.3645,13.551961,49.289146,11
2938.5203,11.417252,49.483971,11
2550.2424,7.6370544,50.738354,11
1266.3387,35.789875,50.3969,11
1900.0909,45.942688,50.55555,11
2798.9641,4.609807,53.672646,11
1487.1848,19.797451,55.491295,11
1535.8127,54.27478,54.795307,11
1418.332,41.850613,59.874874,11
2407.8569,13.365622,63.79393,11
1191.866,26.265652,63.020462,11
4848.7949,47.163422,62.254433,11
4252.0229,1.9195442,64.365143,11
2080.4526,8.9253893,63.990952,11
2766.8279,17.081125,63.164536,11
5717.1143,21.240871,63.356232,11
4843.6631,23.187889,63.825058,11
1983.5205,34.367756,64.13446,11
2708.8245,45.7369,63.414429,11
1403.9795,9.4001064,67.081711,11
1131.8507,18.239853,68.830803,11
1259.7255,51.88097,74.154938,11
1198.603,5.1900163,75.094788,11
2294.5701,11.567825,76.743698,11
1228.3557,9.0003719,80.537384,11
2036.8983,9.9023685,81.789253,11
1217.1943,5.361064,85.224579,11
3011.8645,34.08157,84.883179,11
1375.29,6.9542913,86.068169,11
2023.1711,10.978877,89.978462,11
2479.0701,11.456223,90.189606,11
2636.0977,53.062328,89.915527,11
1166.9617,2.3986263,92.137825,11
1162.6108,44.438103,92.517838,11
1414.6343,46.971142,93.426102,11
1345.7429,2.9565012,95.75618,11
1139.6254,9.3239899,96.589096,11
1626.9063,31.715172,96.459419,11
2401.1575,39.206558,98.076698,11
2507.5317,12.245441,99.251007,11
1819.3292,9.5137329,100.20557,11
2307.1919,5.327323,101.16059,11
2362.2585,20.027134,103.67347,11
4110.6582,6.3042083,105.6396,11
1576.7715,13.293969,105.26027,11
1153.7994,11.335732,106.5023,11
1289.1376,16.076363,108.41782,11
1260.6039,23.206123,108.88707,11
1539.2991,7.5100946,110.50829,11
1253.0327,30.267183,111.65744,11
1394.9862,33.816685,5.2493515,12
1752.0024,39.970394,4.6008563,12
2457.0083,31.686062,7.205699,12
3201.9407,18.275261,7.8782234,12
1698.6277,24.412693,10.1234,12
2515.7346,19.086765,11.83733,12
2194.9082,19.844746,12.495384,12
4159.3784,10.441817,16.80036,12
1318.5289,17.070904,16.3398,12
1111.8168,21.407602,16.832232,12
1375.4459,44.425606,19.871336,12
1416.4955,15.888134,20.598675,12
2830.4866,8.1195917,22.33386,12
1800.9575,44.358536,21.664764,12
3799.9338,7.5638323,24.042881,12
2159.4934,12.813853,24.103708,12
3654.9744,15.621889,24.849985,12
1607.4479,19.472664,26.447008,12
1322.6101,48.124088,26.900696,12
1561.9347,6.3630881,28.737715,12
2842.1616,42.91243,28.66626,12
2578.6995,15.566719,31.142544,12
1509.4193,6.3358164,33.037621,12
1419.2386,12.090006,33.430077,12
1215.6849,47.825279,40.397163,12
1742.5898,53.489666,40.082943,12
1426.5432,5.3416371,41.451305,12
1581.8354,30.417635,41.321594,12
1286.8644,61.508709,41.790134,12
2056.5105,54.999088,42.736664,12
1152.9526,33.983898,44.275517,12
1216.8979,6.417644,44.318405,12
1372.6895,63.078064,48.109898,12
2519.6096,13.212752,49.321827,12
2928.9961,11.41065,49.404591,12
2564.2813,7.8702936,50.855183,12
1161.7123,35.47934,50.317387,12
2085.2358,46.102966,50.650383,12
1144.4675,70.546387,51.006203,12
2848.1028,4.6354833,53.378231,12
1726.1768,6.1607265,52.595814,12
1630.7445,19.529888,55.421757,12
1450.7999,54.647961,54.884205,12
1498.0061,41.957336,59.79686,12
1303.5428,53.140354,59.832863,12
3277.6587,2.0229917,63.087975,12
4462.8335,47.030163,62.244175,12
1761.059,10.194459,64.040138,12
1591.9031,11.721408,63.395126,12
1714.588,18.198259,63.697479,12
4606.8706,20.955076,64.022842,12
5570.7324,23.387423,63.864471,12
1926.3394,34.294178,64.074226,12
2769.0144,45.264301,63.618156,12
1587.9788,9.9731684,67.34922,12
1223.6604,52.056778,74.075768,12
1642.4919,4.656745,74.98851,12
1568.9425,4.9466124,75.277023,12
2170.7251,11.540082,76.946335,12
2120.0916,10.234257,81.551781,12
2688.4553,34.079678,84.92408,12
1334.0145,7.3016844,85.950119,12
1164.569,2.8116903,89.556061,12
3284.3633,11.489825,90.268646,12
2341.6323,53.112858,89.874397,12
1283.673,8.9794617,90.550354,12
1144.0575,44.862061,94.236137,12
1165.2084,2.9007888,95.760086,12
1771.7164,31.702007,96.527237,12
2467.7136,39.304424,97.969154,12
2489.0828,12.276588,98.89373,12
1774.4939,4.5849557,100.89359,12
1911.3099,8.2654276,101.97118,12
1351.5293,19.945074,103.58352,12
3446.7764,7.2612257,103.71236,12
1511.804,12.76446,105.35864,12
1638.5837,11.793208,105.76796,12
2098.9551,7.5230074,106.82081,12
1191.3698,47.096043,107.25224,12
1422.0856,16.202085,108.2432,12
1475.8621,10.30724,111.15197,12
1448.6274,30.31628,111.6484,12
1241.7903,33.526722,5.0113244,13
1572.3663,39.763939,4.5732746,13
1614.5913,31.931122,7.3747997,13
3997.6375,18.224857,8.0475111,13
1276.501,30.164495,9.2614441,13
1108.6383,15.677258,10.704051,13
1521.5815,24.284565,10.222104,13
2697.0874,18.599701,11.660158,13
2086.9238,19.796221,12.468163,13
1193.5708,27.462158,14.936943,13
4020.7014,10.533504,16.926468,13
1506.402,17.042583,16.935516,13
1162.7047,21.584854,16.706156,13
1835.5349,16.21167,20.3316,13
1046.8696,44.302765,20.513206,13
3132.6228,8.4221182,22.296511,13
2505.7151,7.9508829,22.182505,13
1437.8717,44.359997,21.628916,13
2331.1677,12.324914,24.145432,13
3315.1711,15.621256,25.242737,13
1672.257,19.376118,26.234125,13
1063.4575,69.31205,26.50288,13
1406.0522,48.007862,27.190868,13
1707.6217,6.1728845,28.411058,13
2822.9993,42.814396,28.65922,13
2179.4219,15.77309,31.223671,13
1094.203,6.0646615,33.169693,13
1240.2733,12.137653,33.551857,13
1231.1818,13.083958,36.477669,13
1234.5684,47.80098,40.397751,13
1915.473,53.640884,39.930916,13
1112.3682,5.2019472,41.517643,13
1351.6006,30.404654,41.21571,13
1414.6279,61.414173,41.919746,13
2342.395,55.310081,42.410831,13
1375.3696,6.6308589,43.93372,13
1088.5037,2.9207861,47.549889,13
1213.2645,63.076355,48.223778,13
2813.5896,11.758864,49.21307,13
2350.8347,13.02263,49.433304,13
2015.0681,11.265965,49.717815,13
2238.854,7.467515,51.131069,13
2155.7241,46.088814,50.719414,13
1074.1565,70.401558,51.148792,13
2459.5732,4.7871971,53.381145,13
2684.2319,6.3653769,52.24157,13
1590.7002,19.550226,55.34404,13
1362.8871,54.752171,54.996628,13
1648.5483,42.016502,59.743729,13
1669.803,53.074608,59.854542,13
3567.4653,1.9343534,62.825581,13
4181.0327,46.969051,62.245819,13
1101.3723,9.7753792,63.94693,13
2664.5227,12.372428,63.580162,13
2570.9326,20.229887,63.605484,13
6716.2134,23.158298,63.889687,13
1988.0573,34.193878,64.073418,13
2619.2214,45.273777,63.578079,13
2869.9783,1.8750081,66.614532,13
1555.1504,10.428323,67.51001,13
1102.015,50.594177,73.813019,13
1213.4919,51.231213,73.808105,13
2146.2905,4.1295981,74.900352,13
2203.7295,11.537751,77.030632,13
2121.6482,10.76967,80.09996,13
2092.2729,10.196535,81.14502,13
1151.5481,7.8264828,85.921463,13
2212.0178,33.952679,85.562508,13
1072.1941,2.6953526,89.694298,13
1779.0721,10.913099,90.020302,13
2002.1737,53.198219,89.670364,13
1373.0704,8.6253357,90.492584,13
1420.0134,2.9163404,91.754776,13
1087.2313,44.493084,94.797752,13
1930.757,31.806568,96.584915,13
1471.6777,12.694777,99.09185,13
1917.9781,39.527004,97.844673,13
1830.259,5.417778,99.799606,13
2322.0652,8.7584867,100.37422,13
2701.1196,6.1604881,103.13924,13
2813.3796,6.4920998,105.11971,13
1694.5947,13.108839,105.42197,13
1929.9366,11.523881,105.75559,13
1349.9507,47.009701,107.14349,13
1493.9927,16.145586,108.29823,13
1454.8568,10.2071,111.31702,13
1553.8319,30.401415,111.61198,13
1303.7969,39.853653,4.5246191,14
3328.6931,18.158991,8.1493168,14
1536.7053,29.57929,9.294239,14
1334.4587,24.5763,10.259454,14
1848.431,15.727865,11.276102,14
2615.166,18.435574,11.714817,14
2028.2622,19.290321,11.908357,14
1009.9293,27.445814,14.72436,14
3651.1455,10.787173,17.056221,14
1215.5089,21.553867,16.848652,14
2406.3418,16.367748,20.313869,14
1184.2266,43.976269,20.185648,14
2023.0806,7.0857258,22.103222,14
2930.0569,7.9021702,24.498985,14
2292.0513,12.00339,23.852942,14
2787.0305,15.719772,25.172924,14
1894.809,19.49172,26.268896,14
983.72394,69.213028,26.599792,14
1221.321,48.043091,27.538889,14
1040.6453,6.2572112,28.481358,14
2774.8042,42.66811,28.671984,14
1009.4349,55.662296,28.959433,14
2116.5913,15.529755,31.187363,14
1014.6076,12.539645,33.805851,14
990.50128,26.598263,32.648293,14
1219.9553,13.003347,36.541084,14
1001.983,61.771347,36.741035,14
1276.0325,47.75684,40.424736,14
1708.2616,53.586971,40.007427,14
1122.8121,30.651606,41.046974,14
2453.2327,54.889175,42.200886,14
1492.1747,61.21888,41.978168,14
1041.0889,3.1978312,48.023689,14
2389.325,11.800643,48.964108,14
2420.5505,13.272158,49.576382,14
1849.6376,46.078079,50.867561,14
987.64392,70.390732,51.211586,14
2763.8477,6.8103399,52.160824,14
2781.6658,4.9594083,53.70512,14
997.34412,66.145042,53.550827,14
1466.6593,19.746176,55.300076,14
1216.2428,54.619194,55.322971,14
1814.526,42.039257,59.820805,14
1963.4969,52.996742,59.867619,14
3112.939,1.5413961,63.04789,14
2218.2991,13.087785,63.478966,14
4347.2407,47.104038,62.498497,14
1400.2908,9.4936485,64.101349,14
1642.002,15.498299,63.706223,14
3201.4651,21.810329,63.878197,14
4684.2246,22.852657,63.762093,14
1938.1464,34.28952,64.136925,14
2088.812,45.810921,63.359772,14
1463.517,9.7226219,67.522949,14
1300.6277,15.022778,68.788208,14
1276.4138,48.502762,71.283531,14
1441.2474,50.527569,73.4561,14
1126.3339,50.976612,74.146713,14
2486.8679,3.8553839,74.853004,14
2001.6261,11.506754,76.89019,14
2592.6309,10.287084,80.016144,14
1941.7059,10.093222,81.020538,14
3159.4543,34.228207,84.882378,14
1055.2797,7.9713821,86.532539,14
1502.9573,54.061268,88.443626,14
2557.0144,11.625623,89.667931,14
1141.1542,2.9049468,90.915001,14
1657.207,53.558296,89.445908,14
1467.8044,8.1258497,90.377144,14
2087.0388,31.892479,96.580513,14
1237.3413,46.373398,96.675339,14
2479.7759,12.345509,99.664406,14
1724.7975,39.812141,98.433357,14
1394.412,4.5382142,99.872971,14
2239.3303,8.9317627,99.922981,14
1516.2749,12.96129,105.19003,14
2842.8062,7.7777739,105.61906,14
1145.0382,24.435362,107.45093,14
1379.5703,46.850155,107.12547,14
1453.5953,16.250546,108.36564,14
1594.0747,10.06706,111.10663,14
1810.4133,30.48527,111.41316,14
1078.1567,12.629385,114.80975,14
1194.6382,38.969242,5.7906547,15
2666.981,17.889688,8.3797808,15
1658.8904,29.636217,9.3678465,15
2176.5205,15.499071,10.956938,15
1901.9904,19.375708,11.84277,15
3606.7188,10.483874,17.131132,15
1031.7899,16.36829,17.95842,15
1219.6124,21.473309,16.953333,15
1079.8351,62.067863,18.900202,15
2756.9402,16.507471,20.249083,15
1264.2783,44.326218,19.850943,15
1506.5359,8.6489305,22.444342,15
4354.5737,7.4729385,24.374264,15
2239.3735,11.855103,23.873487,15
2023.2551,15.882921,25.092466,15
1968.2794,19.456497,26.278542,15
1094.1846,47.937527,27.69783,15
1418.6119,6.4290047,28.888508,15
2621.6604,42.639591,28.692055,15
1003.3841,55.756676,28.968,15
2208.635,15.692305,31.199379,15
985.09467,26.693678,32.619213,15
1040.1321,4.0565882,35.082966,15
1167.1853,12.816743,36.611462,15
1337.765,47.651268,40.441406,15
1423.6909,53.480305,40.210239,15
958.14215,30.736311,40.870407,15
2438.2278,54.707352,42.180874,15
1506.6877,60.961727,41.987122,15
1422.0248,6.6338592,43.7425,15
2464.2441,13.552038,49.622383,15
3015.2788,11.105224,50.026428,15
1778.9996,7.6608248,50.040726,15
1458.8336,45.903538,51.22974,15
965.53149,70.342041,51.051258,15
1048.8129,48.232452,51.403358,15
983.23669,66.127045,53.607666,15
3474.564,4.2817082,53.515888,15
1394.7094,19.78685,55.354336,15
1369.519,54.841133,55.419426,15
1777.7656,42.01833,59.865112,15
2115.4216,52.965141,59.87727,15
961.29797,14.469911,61.636208,15
2442.1946,2.0358405,62.977219,15
2507.6902,13.215778,63.291603,15
4681.2915,47.23822,62.862076,15
1425.6924,10.273935,64.154037,15
2330.2729,16.0313,63.629265,15
4051.7212,21.892151,62.616348,15
3112.3601,22.772882,63.743248,15
1716.7006,34.459431,64.180298,15
1560.9662,9.4944773,67.159027,15
1344.0002,14.924454,69.05027,15
1333.4379,48.49403,71.279808,15
1082.0144,51.499916,74.251801,15
2561.7651,3.7635169,74.904762,15
1769.0313,10.199652,77.109924,15
1927.4039,11.737866,76.962494,15
2138.3975,10.373534,80.060081,15
1771.4834,10.036501,81.191498,15
3381.2502,34.237469,84.793625,15
1208.9346,8.4121971,86.81842,15
1247.0834,54.608963,87.299362,15
1003.3828,2.7037294,89.881844,15
3388.4495,11.526877,89.800865,15
1108.9237,53.475376,89.521202,15
1658.0389,8.4998989,90.383644,15
1653.6532,2.8100827,91.609055,15
2175.0837,31.954739,96.574417,15
2256.312,12.340061,99.387192,15
1715.5004,40.064125,98.74749,15
990.55267,14.678105,100.19488,15
1813.2507,5.8600659,101.83465,15
3023.0361,7.7803144,105.67396,15
1378.6316,12.001234,105.22112,15
1383.1713,46.82597,107.11311,15
1365.4279,16.405617,108.42831,15
1173.2292,24.692772,107.64587,15
1553.2977,9.8092947,111.23135,15
2264.8694,30.584383,111.33474,15
1046.4943,18.05558,111.92318,15
1042.2665,39.031647,5.8181138,16
1931.9866,18.312531,9.2801104,16
1438.3893,30.048832,9.661767,16
1123.2751,24.44669,10.130803,16
1356.0645,15.278313,11.178124,16
2363.2595,18.605234,11.562522,16
1808.1792,19.480562,12.025471,16
3775.967,10.461891,17.270636,16
1094.8046,16.515089,17.829098,16
1116.0654,21.470589,16.702091,16
1128.4479,61.985439,19.093632,16
2681.8684,16.59656,20.203676,16
1194.9301,44.389843,19.679686,16
2873.3008,7.67173,24.103004,16
2313.2385,12.009479,23.816116,16
1250.775,15.649374,25.439507,16
1961.9209,19.453836,26.294352,16
1056.3304,48.329506,27.982691,16
1853.3517,6.6655364,28.860682,16
2477.7446,42.739899,28.734108,16
2059.9583,15.87007,31.209946,16
1366.3079,4.0210609,34.541138,16
1386.6737,47.550583,40.341919,16
1252.1239,53.405823,40.371845,16
2348.2761,54.570454,42.232449,16
1446.8726,60.848873,41.924114,16
1256.511,6.4326224,43.969471,16
1255.9148,34.183624,44.027367,16
2355.1914,13.562943,49.624676,16
1150.9237,62.344963,48.91106,16
3429.156,11.01514,50.017681,16
1364.8334,9.4284449,50.450249,16
1229.2908,45.540634,51.10273,16
1133.1455,48.459736,51.397938,16
3263.5442,4.1379495,53.41983,16
1460.5208,6.0938673,53.020702,16
1332.5092,19.695621,55.36824,16
1700.4208,54.922104,55.07938,16
1527.9137,42.018703,59.832943,16
2155.5911,52.944016,59.853165,16
2497.4692,12.546334,63.448898,16
2891.3767,19.650154,63.723686,16
4792.8745,47.126598,62.928474,16
1874.7958,10.723282,63.746353,16
2178.5334,16.372398,63.849884,16
3903.7869,22.315638,63.062019,16
3262.7976,22.919252,63.692673,16
1735.3281,34.449596,64.142471,16
3868.6099,2.0388594,64.859062,16
2053.5996,9.891572,67.215553,16
1112.5739,14.836338,69.491165,16
1084.0598,48.440746,71.426376,16
2333.3279,3.769784,74.8647,16
1831.5541,9.8915501,76.782692,16
2321.2715,11.84286,76.908188,16
1292.7036,34.987801,81.653725,16
1610.6,9.8379459,81.475266,16
1892.6445,34.089394,85.389473,16
1276.3805,9.1440601,86.747284,16
1198.8297,54.692638,87.159119,16
1056.2637,14.856957,89.678467,16
3113.9561,11.524939,89.893829,16
1560.4622,8.6147079,90.319366,16
1082.2217,46.218151,96.110153,16
2176.4614,31.983238,96.570122,16
1800.0171,40.046761,98.855408,16
2034.4114,8.8433361,100.22268,16
1145.2527,14.196577,99.82309,16
1012.856,15.016424,99.619492,16
2130.3657,5.250761,100.90116,16
1994.7668,5.478169,103.34898,16
1015.6824,20.425304,104.20244,16
2966.3459,8.0351448,105.32722,16
1591.5845,11.409104,105.91552,16
1394.3218,46.994041,107.09815,16
1379.2322,16.404169,108.50642,16
1082.8584,24.893324,107.50389,16
1316.0469,8.2687292,110.46124,16
2574.7656,30.67487,111.3075,16
1062.7788,17.889565,111.57549,16
2225.7891,17.815151,8.9448051,17
1425.4801,29.687759,9.7232952,17
2277.7168,17.634336,11.318597,17
1158.9546,13.859836,12.109665,17
1956.4012,20.264284,12.50188,17
1236.5867,11.604302,13.96955,17
3970.4614,10.300737,17.355152,17
1291.6068,16.526608,17.043684,17
1020.5064,61.886703,19.24641,17
2327.5767,16.5404,20.22724,17
1267.0811,44.402645,19.749083,17
2718.7878,7.6551065,24.014732,17
2466.6006,12.229941,23.804871,17
1406.5809,13.689091,24.458605,17
1146.9143,15.470818,25.305399,17
1852.1654,19.312101,26.278694,17
1272.4049,48.337173,28.407927,17
1121.1624,6.2325439,29.14242,17
2480.4326,42.479958,28.989058,17
1801.6788,16.072323,31.288933,17
1032.8763,12.372568,33.432594,17
1143.7764,4.1565008,34.312534,17
987.2514,15.852568,34.614693,17
997.8996,62.431446,36.612129,17
1380.707,47.537395,40.2188,17
1174.194,53.499428,40.37904,17
2181.9939,54.540154,42.220139,17
1370.8086,60.891079,41.837265,17
1171.5143,6.8290224,43.981865,17
1444.1659,34.143559,44.048626,17
1169.7679,32.663658,48.728695,17
2012.0394,13.418617,49.635944,17
1214.0682,62.144817,49.143917,17
3251.1296,10.858234,49.891293,17
1061.4994,45.413857,50.867901,17
1110.8937,48.654495,51.208679,17
2869.7192,4.2708006,53.174522,17
2918.074,6.2972689,52.408043,17
1289.1017,19.606916,55.349186,17
1978.2347,54.977379,55.033199,17
1314.5068,42.304996,59.896446,17
2166.627,52.961758,59.875813,17
3008.1968,2.3200736,62.514057,17
2994.6833,19.2234,63.625397,17
4437.2178,46.811813,62.811981,17
2376.8669,10.34397,63.946999,17
2010.3763,16.538179,64.154602,17
2602.3267,22.768284,63.683731,17
3660.553,23.309099,63.680618,17
1756.6375,34.508308,64.130501,17
3924.248,2.0599241,64.562576,17
2247.9731,10.061045,67.357864,17
995.50702,17.048435,69.884651,17
983.11591,49.895073,73.770157,17
1986.7007,3.7742448,74.723656,17
1668.655,10.213539,76.739914,17
2565.2781,11.829611,76.8405,17
2172.4648,35.056633,81.786545,17
1456.9946,9.3139496,81.590485,17
1519.9705,34.450676,83.71756,17
1707.9016,34.055157,85.48497,17
1253.624,7.8625174,86.978752,17
1157.0699,55.059624,87.744919,17
1199.8401,14.696393,89.596458,17
2629.8384,11.668221,89.83519,17
1492.1431,3.7852998,90.7444,17
1497.9194,8.4155293,90.584793,17
995.69946,51.364635,92.77446,17
1731.2949,46.397713,95.710442,17
2174.5322,32.010216,96.571777,17
984.12769,38.856133,97.625061,17
1621.2513,12.338224,99.555832,17
1725.6289,39.992699,98.875412,17
2248.804,8.70154,100.02751,17
1996.4044,5.282733,100.84631,17
2772.2925,8.0550022,105.29432,17
1329.9034,11.557859,105.89834,17
1332.1018,47.059902,107.15599,17
1418.1355,16.347452,108.54165,17
1047.9108,25.074749,107.55228,17
1417.7749,9.6407795,110.92679,17
2745.0369,30.427359,111.30388,17
982.37891,39.231121,5.5373521,18
2142.5552,17.456308,8.7060881,18
1512.738,30.030973,9.981802,18
2325.605,17.891197,10.899137,18
2116.5356,20.530598,12.668495,18
966.95795,11.906381,13.837705,18
3723.3416,10.014935,17.388195,18
1248.6143,16.673622,16.827961,18
1922.6353,16.491507,20.193449,18
1244.3616,44.601261,20.062223,18
3813.1641,7.9219427,23.852062,18
2753.7227,12.361889,24.079514,18
2489.9248,14.028586,24.764194,18
1749.2676,19.157673,26.193176,18
1218.8433,69.050728,26.328453,18
1050.3341,6.4766169,28.965445,18
2592.6296,42.487812,28.943514,18
1210.3777,47.849018,28.604944,18
1421.2811,16.259794,31.367172,18
1174.7144,12.509173,36.852074,18
985.62952,62.628658,36.580013,18
1260.0734,47.506321,40.18438,18
1806.1184,54.491177,42.047634,18
1408.5948,61.03582,41.803768,18
1191.4807,7.0703669,43.676483,18
1536.0457,34.086468,44.178902,18
1144.316,4.079885,46.15398,18
2826.5208,32.415016,48.340038,18
1025.4572,33.648014,48.71537,18
1212.1155,62.242332,49.08868,18
2798.5994,10.39099,49.837196,18
1607.6108,12.296963,49.663464,18
1039.0334,48.657936,51.181835,18
4351.3818,6.8144984,52.064426,18
2726.0376,4.1904263,53.156586,18
1230.8433,19.561737,55.344788,18
1595.2043,54.98328,55.025822,18
1673.6726,15.311308,60.00288,18
1264.1079,42.675915,59.87418,18
2170.4993,52.929661,59.948315,18
2267.0652,12.761409,63.208405,18
4209.6772,46.65263,62.826576,18
2171.7217,9.9402266,63.977821,18
4279.1929,21.126575,64.213936,18
3903.5625,22.676178,63.49778,18
1517.8525,34.400059,64.073212,18
3098.7891,2.1724739,64.13562,18
1620.9647,16.611122,64.207596,18
2161.9944,10.008046,67.477898,18
999.51617,49.835091,74.147316,18
1905.9194,3.7140203,74.732658,18
2375.1392,11.789648,76.857704,18
1171.2196,37.41386,78.288506,18
1824.142,10.493438,79.523254,18
2129.7588,35.060738,81.886742,18
1458.8868,9.5580025,81.2435,18
2864.4578,34.977131,84.328522,18
1113.1952,8.0361338,86.616386,18
1078.876,54.446915,87.865189,18
1296.5372,3.1972299,89.377136,18
1294.5051,14.682103,89.466286,18
2281.9031,12.116413,90.083824,18
1234.3617,53.197338,90.00872,18
1328.6512,2.5379763,91.082245,18
1537.8936,8.2993774,91.005753,18
1326.6924,10.400495,91.143433,18
962.85187,43.452682,92.996849,18
1012.9705,51.590015,93.020729,18
1011.6106,5.0207772,95.493835,18
1987.7397,46.383129,95.878319,18
2190.355,32.05817,96.614029,18
991.55743,38.889698,97.506393,18
1362.9366,4.3708186,99.489571,18
1904.08,12.259385,99.317444,18
